PROVNUM,PROVNAME,STATE,MDScensus,Fine Amount,WorkDate,Total_RN_Hours,Contractor_RN_Hours,Total_LPN_Hours,Contractor_LPN_Hours,Total_CNA_Hours,Contractor_CNA_Hours,Total_Hours,Total_Contractor_Hours,Contractor_Percentage,Opportunity_Score,Opportunity_Tier
345181,UNIVERSAL HEALTH CARE/GREENVILLE,NC,103.5934065934066,2787421.0,273,2583.75,0.0,8158.5,0.0,24558.75,0.0,35301.0,0.0,0.0,27874210.0,Very High
055142,MAGNOLIA GARDENS CONVALESCENT HOSPITAL,CA,95.16483516483517,2773043.0,182,5003.38,0.0,13479.8,0.0,43156.14,0.0,61639.32,0.0,0.0,27730430.0,Very High
146128,PLYMOUTH PLACE,IL,72.45054945054945,2739828.0,273,26882.7,0.0,7106.49,0.0,48144.72,0.0,82133.91,0.0,0.0,27398280.0,Very High
455599,HERITAGE PARK REHABILITATION AND SKILLED NURSING C,TX,186.34065934065933,2733367.0,273,15496.26,0.0,24175.8,0.0,81185.49,0.0,120857.55,0.0,0.0,27333670.0,Very High
155850,BELLTOWER HEALTH & REHABILITATION CENTER,IN,80.92307692307692,1098461.0,364,4556.76,0.0,24450.12,0.0,51112.68,32.2,80119.56,32.2,0.04018993614043812,27331742.856260866,Very High
17E210,ACCESS MENTAL HEALTH,KS,44.362637362637365,2709070.0,364,4208.52,0.0,4226.92,0.0,16500.56,0.0,24936.0,0.0,0.0,27090700.0,Very High
345137,THE LODGE AT ROCKY MOUNT HEALTH AND REHABILITATION,NC,81.74725274725274,1321411.0,91,742.23,11.0,7110.66,0.0,14683.55,0.0,22536.44,11.0,0.048809838643547966,27072636.106218178,Very High
185254,RIDGEWAY NURSING & REHABILITATION FACILITY,KY,91.46153846153847,18530512.0,91,1269.28,24.65,7461.68,150.03,18214.32,11.43,26945.28,186.11,0.6906961070732982,26828748.287752405,Very High
425321,L.M.C.- EXTENDED CARE,SC,271.1758241758242,5022563.0,364,31728.64,0.0,122895.64,224.0,210510.56,460.44,365134.83999999997,684.44,0.18744856009905825,26794353.594104953,Very High
185222,GOOD SHEPHERD HEALTH AND REHABILITATION,KY,92.45054945054945,2674126.0,182,6374.24,0.0,14230.12,0.0,28492.64,0.0,49097.0,0.0,0.0,26741260.0,Very High
255108,TREND HEALTH & REHAB OF CARTHAGE LLC,MS,76.08791208791209,2672215.0,182,5450.5,0.0,16566.0,0.0,46694.5,0.0,68711.0,0.0,0.0,26722150.0,Very High
165235,LENOX CARE CENTER,IA,20.593406593406595,6798974.0,273,3835.53,43.5,4704.99,0.0,8381.31,0.0,16921.83,43.5,0.25706439551750604,26448524.644234486,Very High
525560,SHOREHAVEN HLTH & REHAB CTR,WI,80.67032967032966,2640456.0,273,24646.2,0.0,13694.4,0.0,66472.74,0.0,104813.34,0.0,0.0,26404560.0,Very High
445483,ABUNDANT CHRISTIAN LIVING COMMUNITY REHABILITATION,TN,91.3076923076923,5875415.0,91,1855.75,52.0,7161.25,0.0,14146.75,0.0,23163.75,52.0,0.22448869461982623,26172431.578125,Very High
445453,AHC FOREST COVE,TN,77.67032967032966,2597322.0,182,2403.5,0.0,12157.6,0.0,29050.0,0.0,43611.1,0.0,0.0,25973220.0,Very High
155064,APERION CARE KOKOMO,IN,46.83516483516483,3456089.0,273,1350.6,49.8,11473.5,0.0,24051.6,0.0,36875.7,49.8,0.13504828382918832,25591506.252469882,Very High
515052,MERCER HEALTHCARE CENTER,WV,104.93406593406593,2553551.0,91,2868.5,0.0,7673.33,0.0,19963.58,0.0,30505.410000000003,0.0,0.0,25535510.0,Very High
165251,RAVENWOOD SPECIALTY CARE,IA,123.73626373626374,2553460.0,182,14872.84,0.0,7507.46,0.0,48309.42,0.0,70689.72,0.0,0.0,25534600.0,Very High
165222,CORYDON SPECIALTY CARE,IA,50.18681318681319,2550730.0,182,5171.82,0.0,7539.22,0.0,11067.6,0.0,23778.64,0.0,0.0,25507300.0,Very High
065291,ROCK CREEK REHABILITATION AND HEALTHCARE CENTER,CO,27.87912087912088,2547363.0,91,571.5,0.0,1967.0,0.0,3347.95,0.0,5886.45,0.0,0.0,25473630.0,Very High
105146,VENTURA HEALTH AND REHABILITATION CENTER,FL,93.1978021978022,2544633.0,182,11126.38,0.0,8702.24,0.0,35637.62,0.0,55466.240000000005,0.0,0.0,25446330.0,Very High
255142,OCEAN SPRINGS HEALTH & REHABILITATION CENTER,MS,101.7032967032967,2540265.0,182,9073.06,0.0,11464.3,0.0,36573.0,0.0,57110.36,0.0,0.0,25402650.0,Very High
505519,BENSON HEIGHTS REHABILITATION CENTER,WA,88.10989010989012,2645825.0,91,3402.44,8.9,3625.24,18.5,19220.42,0.0,26248.1,27.4,0.10438850812058778,25345941.30748175,Very High
095031,INSPIRE REHABILITATION AND HEALTH CENTER LLC,DC,173.83516483516485,2503774.0,273,30749.25,0.0,33407.25,0.0,111816.75,0.0,175973.25,0.0,0.0,25037740.0,Very High
065249,WILLOW TREE CARE CENTER,CO,43.45054945054945,2483754.0,182,2305.88,0.0,5342.04,0.0,14067.6,0.0,21715.52,0.0,0.0,24837540.0,Very High
175214,DIVERSICARE OF CHANUTE,KS,42.23076923076923,2479386.0,182,2769.6,0.0,4171.98,0.0,11054.26,0.0,17995.84,0.0,0.0,24793860.0,Very High
035110,SUN WEST CHOICE HEALTHCARE & REHAB,AZ,129.03296703296704,2460913.0,182,10035.7,0.0,21273.52,0.0,51825.72,0.0,83134.94,0.0,0.0,24609130.0,Very High
375575,LAKEVIEW NURSING & REHAB,OK,52.714285714285715,2449993.0,182,1345.5,0.0,6036.5,0.0,15470.0,0.0,22852.0,0.0,0.0,24499930.0,Very High
155834,BRICKYARD HEALTHCARE - WILLOW SPRINGS CARE CENTER,IN,58.142857142857146,2446171.0,182,1832.46,0.0,12366.78,0.0,18786.0,0.0,32985.240000000005,0.0,0.0,24461710.0,Very High
065411,COTTONWOOD REHABILITATION AND HEALTHCARE CENTER,CO,34.72527472527472,2434614.0,182,5523.8,0.0,3046.0,0.0,11305.88,0.0,19875.68,0.0,0.0,24346140.0,Very High
155791,BLAIR RIDGE HEALTH CAMPUS,IN,46.94505494505494,2429609.0,91,2364.23,0.0,4433.39,0.0,6789.64,0.0,13587.260000000002,0.0,0.0,24296090.0,Very High
065250,SKYLINE RIDGE NURSING AND REHABILITATION CENTER,CO,78.58241758241758,2429609.0,91,4196.15,0.0,3463.47,0.0,13503.78,0.0,21163.4,0.0,0.0,24296090.0,Very High
385125,AVAMERE REHABILITATION OF OREGON CITY,OR,59.89010989010989,13421226.0,182,3548.4,0.0,9379.0,0.0,29920.0,237.0,42847.4,237.0,0.5531257439191176,24264330.755797468,Very High
115733,GLEN EAGLE HEALTHCARE AND REHAB,GA,58.21978021978022,2411318.0,273,2053.68,0.0,18840.75,0.0,25518.39,0.0,46412.82,0.0,0.0,24113180.0,Very High
055215,OAKLAND HEALTHCARE & WELLNESS CENTER,CA,92.43956043956044,2407678.0,455,15353.25,0.0,38610.75,0.0,87583.55,0.0,141547.55,0.0,0.0,24076780.0,Very High
505483,ALASKA GARDENS HEALTH AND REHABILITATION,WA,104.81318681318682,2391116.0,91,2625.62,0.0,8387.59,0.0,23881.75,0.0,34894.96,0.0,0.0,23911160.0,Very High
185279,MILLS NURSING & REHABILITATION,KY,97.97802197802197,2378012.0,182,5978.38,0.0,14579.58,0.0,31453.54,0.0,52011.5,0.0,0.0,23780120.0,Very High
265834,"QUARTERS AT DES PERES, THE",MO,102.89010989010988,2377375.0,273,1751.4,0.0,22138.5,0.0,36154.35,0.0,60044.25,0.0,0.0,23773750.0,Very High
175133,DIVERSICARE OF HAYSVILLE,KS,83.35164835164835,2370186.0,273,10413.03,0.0,4400.55,0.0,31776.329999999998,0.0,46589.91,0.0,0.0,23701860.0,Very High
165214,LANTERN PARK SPECIALTY CARE,IA,85.78021978021978,20710508.0,364,14475.12,342.0,14620.52,472.0,63238.92,0.0,92334.56,814.0,0.8815767357314531,23492575.473666828,Very High
345083,HILLTOP HEALTH AND REHABILITATION,NC,72.61538461538461,2348801.0,182,2683.52,0.0,7946.26,0.0,23655.14,0.0,34284.92,0.0,0.0,23488010.0,Very High
455798,BEDFORD WELLNESS & REHABILITATION,TX,133.53846153846155,2346162.0,182,4955.64,0.0,23487.86,0.0,38151.44,0.0,66594.94,0.0,0.0,23461620.0,Very High
015451,FLORALA HEALTH AND REHABILITATION LLC,AL,77.5934065934066,2326051.0,182,7505.16,0.0,8882.26,0.0,26630.3,0.0,43017.72,0.0,0.0,23260510.0,Very High
455917,DEER CREEK OF WIMBERLEY,TX,71.47252747252747,2323230.0,91,1507.15,0.0,4401.4,0.0,7912.36,0.0,13820.91,0.0,0.0,23232300.0,Very High
165271,WESTWOOD SPECIALTY CARE,IA,73.03296703296704,28972307.0,364,13134.08,964.0,12191.12,0.0,51959.28,0.0,77284.48,964.0,1.2473396987338208,23227278.84746224,Very High
455715,MONUMENT REHABILITATION AND NURSING CENTER,TX,49.05494505494506,2312128.0,273,1896.84,0.0,10954.89,0.0,16071.09,0.0,28922.82,0.0,0.0,23121280.0,Very High
375518,THE HEALTH CENTER AT CONCORDIA,OK,25.857142857142858,2312037.0,273,1855.08,0.0,7244.04,0.0,17585.79,0.0,26684.91,0.0,0.0,23120370.0,Very High
155833,WELLBROOKE OF CARMEL,IN,49.81318681318681,2311036.0,182,3137.46,0.0,7029.64,0.0,16000.86,0.0,26167.96,0.0,0.0,23110360.0,Very High
175220,"ONAGA OPERATOR, LLC",KS,27.912087912087912,2303028.0,182,753.2,0.0,5434.04,0.0,6343.0,0.0,12530.24,0.0,0.0,23030280.0,Very High
155138,BRICKYARD HEALTHCARE - CHURCHMAN CARE CENTER,IN,66.92307692307692,2302118.0,91,2572.96,0.0,1714.65,0.0,11069.29,0.0,15356.900000000001,0.0,0.0,23021180.0,Very High
155158,LIFE CARE CENTER OF THE WILLOWS,IN,60.0,2295839.0,182,5692.46,0.0,6634.66,0.0,18455.02,0.0,30782.14,0.0,0.0,22958390.0,Very High
135110,KARCHER POST-ACUTE & REHABILITATION CENTER,ID,48.9010989010989,2266901.0,182,3356.96,0.0,8525.9,0.0,18020.04,0.0,29902.9,0.0,0.0,22669010.0,Very High
515058,MORGANTOWN HEALTHCARE CENTER,WV,116.4065934065934,2256618.0,91,4783.25,0.0,10078.0,0.0,23803.0,0.0,38664.25,0.0,0.0,22566180.0,Very High
445428,AHC HARBOR VIEW,TN,91.91208791208791,2255253.0,182,3626.0,0.0,19620.5,0.0,28606.5,0.0,51853.0,0.0,0.0,22552530.0,Very High
065366,PINE RIDGE REHABILITATION AND HEALTHCARE CENTER,CO,47.02197802197802,2219490.0,182,3500.2,0.0,1706.2,0.0,11132.9,0.0,16339.3,0.0,0.0,22194900.0,Very High
045477,"MONETTE MANOR, LLC",AR,19.67032967032967,2212119.0,546,7122.0,0.0,25694.4,0.0,74210.94,0.0,107027.34,0.0,0.0,22121190.0,Very High
275104,NORTHERN PINES REHABILITATION AND NURSING,MT,34.62637362637363,2212119.0,546,10491.24,0.0,3797.46,0.0,33674.34,0.0,47963.03999999999,0.0,0.0,22121190.0,Very High
055247,COUNTRY OAKS CARE CENTER,CA,69.75824175824175,2204293.0,182,5573.34,0.0,28948.78,0.0,35751.68,0.0,70273.79999999999,0.0,0.0,22042930.0,Very High
115771,CAMBRIDGE POST ACUTE CARE CENTER,GA,133.2967032967033,2198742.0,455,26266.0,0.0,43418.0,0.0,118863.0,0.0,188547.0,0.0,0.0,21987420.0,Very High
505429,SHARON CARE CENTER,WA,28.186813186813186,2190006.0,364,8593.8,0.0,7193.24,0.0,30831.8,0.0,46618.84,0.0,0.0,21900060.0,Very High
455494,GLENVIEW WELLNESS & REHABILITATION,TX,93.86813186813187,2181270.0,182,1946.84,0.0,14656.12,0.0,24701.98,0.0,41304.94,0.0,0.0,21812700.0,Very High
465184,CASCADES AT RIVERWALK,UT,102.06593406593407,2168439.0,91,8535.23,0.0,2761.38,0.0,17961.72,0.0,29258.33,0.0,0.0,21684390.0,Very High
095030,SIBLEY MEM HOSP RENAISSANCE,DC,17.53846153846154,2168257.0,182,16108.34,0.0,0.0,0.0,7913.0,0.0,24021.34,0.0,0.0,21682570.0,Very High
455625,ALTA VISTA REHABILITATION AND HEALTHCARE,TX,81.16483516483517,2159885.0,182,1687.5,0.0,9589.62,0.0,25752.38,0.0,37029.5,0.0,0.0,21598850.0,Very High
375534,SIENNA EXTENDED CARE & REHAB,OK,76.0989010989011,2150694.0,91,347.43,0.0,6764.32,0.0,10843.12,0.0,17954.870000000003,0.0,0.0,21506940.0,Very High
385251,AVAMERE REHABILITATION OF HILLSBORO,OR,65.12087912087912,2135315.0,91,1730.25,0.0,6849.73,0.0,14719.25,0.0,23299.23,0.0,0.0,21353150.0,Very High
056337,PANORAMA GARDENS NURSING AND REHABILITATION CENTER,CA,140.69230769230768,2127307.0,182,8448.74,0.0,22181.4,0.0,64270.28,0.0,94900.42,0.0,0.0,21273070.0,Very High
345089,WALNUT COVE HEALTH AND REHABILITATION CENTER,NC,80.86813186813187,2124668.0,182,3857.72,0.0,10292.38,0.0,23224.1,0.0,37374.2,0.0,0.0,21246680.0,Very High
14E322,SHARON HEALTH CARE PINES,IL,97.74725274725274,955500.0,91,2328.1,9.9,2787.15,0.0,16788.04,0.0,21903.29,9.9,0.04519868932931993,21139993.53030303,Very High
146148,HICKORY POINT CHRISTIAN VILLAGE,IL,59.637362637362635,2110472.0,91,3441.31,0.0,2803.44,0.0,15797.22,0.0,22041.97,0.0,0.0,21104720.0,Very High
515147,HIDDEN VALLEY CENTER,WV,77.6923076923077,2092545.0,182,4774.2,0.0,15325.960000000001,0.0,19169.18,0.0,39269.34,0.0,0.0,20925450.0,Very High
055199,HORIZON HEALTH & SUBACUTE CENTER,CA,157.56043956043956,2085083.0,91,7058.41,0.0,22103.93,0.0,37127.02,0.0,66289.36,0.0,0.0,20850830.0,Very High
135138,TETON HEALTHCARE OF CASCADIA,ID,61.40659340659341,2082535.0,364,17419.68,0.0,11750.16,0.0,42234.159999999996,0.0,71404.0,0.0,0.0,20825350.0,Very High
535013,GRANITE REHABILITATION AND WELLNESS,WY,90.14285714285714,2074709.0,273,8207.25,0.0,13616.25,0.0,43354.5,0.0,65178.0,0.0,0.0,20747090.0,Very High
245439,CATHOLIC ELDERCARE ON MAIN,MN,156.8901098901099,2070250.0,182,24704.0,0.0,12467.5,0.0,71397.0,0.0,108568.5,0.0,0.0,20702500.0,Very High
045440,HARRIS HEALTH AND REHAB,AR,58.15384615384615,2070250.0,182,862.62,0.0,10096.38,0.0,20252.36,0.0,31211.36,0.0,0.0,20702500.0,Very High
165270,STRATFORD SPECIALTY CARE,IA,36.0,2066701.0,182,3338.64,0.0,3513.86,0.0,9930.8,0.0,16783.3,0.0,0.0,20667010.0,Very High
455753,OAK BROOK HEALTH CARE CENTER,TX,90.02197802197803,2065518.0,91,1945.75,0.0,8178.75,0.0,6019.0,0.0,16143.5,0.0,0.0,20655180.0,Very High
465192,MEADOW PEAK REHABILITATION,UT,67.42857142857143,2057874.0,91,5823.49,0.0,1496.05,0.0,15619.039999999999,0.0,22938.579999999998,0.0,0.0,20578740.0,Very High
445495,"COLLIERVILLE NURSING AND REHABILITATION, LLC",TN,86.14285714285714,2056327.0,546,10256.64,0.0,42847.68,0.0,79198.02,0.0,132302.34,0.0,0.0,20563270.0,Very High
055160,"PAVILION ON PICO HEALTHCARE & WELLNESS CENTRE, LP",CA,52.120879120879124,2056145.0,91,691.49,0.0,5060.72,0.0,11469.9,0.0,17222.11,0.0,0.0,20561450.0,Very High
435122,ST WILLIAM'S CARE CENTER,SD,48.91208791208791,2055326.0,273,6050.94,0.0,7860.3,0.0,25553.07,0.0,39464.31,0.0,0.0,20553260.0,Very High
455416,CARADAY OF FT. WORTH,TX,81.81318681318682,25727429.0,728,9133.6,0.0,56523.84,558.72,99186.0,1518.0,164843.44,2076.7200000000003,1.2598135540000865,20421616.292594858,Very High
165204,KEOSAUQUA HEALTH CARE CENTER,IA,56.1978021978022,5678400.0,364,5524.0,0.0,2773.0,0.0,35662.0,123.0,43959.0,123.0,0.27980618303419097,20294047.609756097,Very High
065283,RIDGEVIEW POST ACUTE,CO,101.92307692307692,2025296.0,91,6199.85,0.0,2821.82,0.0,15995.68,0.0,25017.35,0.0,0.0,20252960.0,Very High
375483,EDMOND HEALTH CARE CENTER,OK,81.6923076923077,2016560.0,455,1429.1,0.0,89174.4,0.0,35198.45,0.0,125801.95,0.0,0.0,20165600.0,Very High
395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,PA,117.76923076923077,2016105.0,182,9946.6,0.0,19200.6,0.0,36914.2,0.0,66061.4,0.0,0.0,20161050.0,Very High
245594,GIL-MOR MANOR,MN,31.516483516483518,2010463.0,182,2755.36,0.0,3170.42,0.0,13376.16,0.0,19301.940000000002,0.0,0.0,20104630.0,High
145012,ALLURE OF KNOX COUNTY,IL,53.30769230769231,2525159.0,182,2769.8,34.0,7289.599999999999,0.0,16960.38,0.0,27019.78,34.0,0.12583374105932765,20067423.719123527,High
375502,HERITAGE MANOR,OK,50.75824175824176,1984710.0,91,131.07,0.0,2128.23,0.0,11620.7,0.0,13880.0,0.0,0.0,19847100.0,High
455560,MCALLEN NURSING CENTER,TX,57.18681318681319,1982617.0,182,1055.5,0.0,10076.72,0.0,23811.66,0.0,34943.88,0.0,0.0,19826170.0,High
425418,KEMPTON OF CHARLESTON,SC,18.9010989010989,1959139.0,637,13356.0,0.0,8366.4,0.0,25094.3,0.0,46816.7,0.0,0.0,19591390.0,High
455840,THE ARBORS HEALTHCARE AND REHABILITATION CENTER,TX,44.956043956043956,1956500.0,91,366.25,0.0,4595.21,0.0,5959.25,0.0,10920.71,0.0,0.0,19565000.0,High
165198,IOWA CITY REHAB & HEALTH CARE,IA,44.40659340659341,1954589.0,273,7237.59,0.0,5504.34,0.0,16876.53,0.0,29618.46,0.0,0.0,19545890.0,High
165208,GRANGER NURSING & REHABILITATION CENTER,IA,45.30769230769231,2116023.0,182,2244.44,0.0,2671.16,22.0,15375.76,0.0,20291.36,22.0,0.1084205297229954,19516811.118763637,High
056271,MISSION PALMS HEALTHCARE CENTER,CA,91.67032967032966,1949220.0,91,2135.66,0.0,7822.7,0.0,20972.0,0.0,30930.36,0.0,0.0,19492200.0,High
185154,HOME OF THE INNOCENTS,KY,73.08791208791209,1931020.0,182,18510.16,0.0,34036.5,0.0,62972.34,0.0,115519.0,0.0,0.0,19310200.0,High
435132,AURORA BRULE NURSING HOME INC,SD,43.604395604395606,1927198.0,182,2731.28,0.0,603.08,0.0,17263.1,0.0,20597.46,0.0,0.0,19271980.0,High
265827,BELLEVIEW CARE CENTER,MO,79.72527472527473,1923012.0,273,7013.43,0.0,13017.27,0.0,27914.55,0.0,47945.25,0.0,0.0,19230120.0,High
515175,LOGAN CENTER,WV,64.57142857142857,1921829.0,91,2805.31,0.0,4556.95,0.0,10095.9,0.0,17458.16,0.0,0.0,19218290.0,High
285189,GOOD SAMARITAN SOCIETY - ST JOHNS,NE,47.83516483516483,1280916.0,91,1880.35,0.0,2651.42,0.0,7462.73,8.0,11994.5,8.0,0.06669723623327357,19204933.702500004,High
465157,MILLARD COUNTY CARE AND REHABILITATION,UT,46.18681318681319,1908452.0,182,6261.68,0.0,2202.36,0.0,19938.9,0.0,28402.940000000002,0.0,0.0,19084520.0,High
375581,CEARU MEDICAL RESORT,OK,82.8021978021978,1907815.0,91,1903.02,0.0,14056.01,0.0,16656.18,0.0,32615.21,0.0,0.0,19078150.0,High
105307,PARKVIEW REHABILITATION CENTER AT WINTER PARK,FL,114.27472527472527,1871779.0,91,5643.35,35.0,6955.75,0.0,23024.25,0.0,35623.35,35.0,0.09825016456902566,19051153.8399,High
435041,ABERDEEN HEALTH AND REHAB,SD,69.4065934065934,1898442.0,182,8903.6,0.0,2903.0,0.0,30505.2,0.0,42311.8,0.0,0.0,18984420.0,High
495141,ALLEGHANY HEALTH AND REHAB,VA,92.51648351648352,1894620.0,91,2613.07,0.0,6198.13,0.0,17302.95,0.0,26114.15,0.0,0.0,18946200.0,High
435112,OAKVIEW TERRACE,SD,36.31868131868132,1886066.0,182,4323.8,0.0,182.2,0.0,20754.38,0.0,25260.38,0.0,0.0,18860660.0,High
455916,UNIVERSITY PARK NURSING AND REHABILITATION,TX,83.82417582417582,1878513.0,273,5926.38,0.0,17970.45,0.0,33386.58,0.0,57283.41,0.0,0.0,18785130.0,High
345175,SMITHFIELD MANOR NURSING AND REHAB,NC,124.38461538461539,22065225.0,91,7123.92,0.0,8034.61,0.0,28978.54,522.97,44137.07,522.97,1.1848770206087538,18622375.669555612,High
175242,LAKEVIEW VILLAGE,KS,115.6043956043956,1856764.0,182,17095.24,0.0,17265.14,0.0,45630.46,0.0,79990.84,0.0,0.0,18567640.0,High
265851,SILVERSTONE PLACE,MO,84.67032967032966,1856127.0,182,3198.98,0.0,7611.0,0.0,22193.26,0.0,33003.24,0.0,0.0,18561270.0,High
445427,AHC BETHESDA,TN,72.56043956043956,2070250.0,182,3066.5,0.0,13785.5,0.0,23037.0,44.5,39889.0,44.5,0.111559577828474,18557348.82022472,High
455935,EL PASO HEALTH & REHABILITATION CENTER,TX,77.71428571428571,1848392.0,182,3462.62,0.0,15406.96,0.0,23622.0,0.0,42491.58,0.0,0.0,18483920.0,High
056293,ALCOTT REHABILITATION HOSPITAL,CA,109.14285714285714,1845389.0,182,10607.48,0.0,11573.8,0.0,49185.1,0.0,71366.38,0.0,0.0,18453890.0,High
265808,GARDEN VIEW CARE CENTER AT DOUGHERTY FERRY,MO,44.27472527472528,1840475.0,182,5593.0,0.0,6446.2,0.0,26460.2,0.0,38499.4,0.0,0.0,18404750.0,High
465057,FOUR CORNERS REGIONAL CARE CENTER,UT,46.81318681318681,1833923.0,91,1724.99,0.0,1811.91,0.0,6735.4400000000005,0.0,10272.34,0.0,0.0,18339230.0,High
345133,RIDGE VALLEY CENTER FOR NURSING AND REHABILITATION,NC,71.82417582417582,60956441.0,455,10375.3,0.0,14723.6,2782.25,58453.1,0.0,83552.0,2782.25,3.3299621792416696,18305445.443191662,High
455974,ROCKPORT NURSING AND REHABILITATION CENTER,TX,79.35164835164835,1828008.0,91,1193.85,0.0,5484.84,0.0,9396.47,0.0,16075.16,0.0,0.0,18280080.0,High
505303,REGENCY OMAK,WA,43.27472527472528,1809990.0,91,2254.33,0.0,1259.29,0.0,10339.49,0.0,13853.11,0.0,0.0,18099900.0,High
085060,FOULK LIVING,DE,43.79120879120879,1805167.0,182,5936.36,0.0,5775.12,0.0,19876.72,0.0,31588.2,0.0,0.0,18051670.0,High
245542,LITTLEFORK CARE CENTER,MN,35.417582417582416,1797978.0,273,7530.0,0.0,4852.5,0.0,22337.25,0.0,34719.75,0.0,0.0,17979780.0,High
515089,CHARLESTON HEALTHCARE CENTER,WV,146.86813186813185,1796340.0,91,2877.0,0.0,16844.25,0.0,24819.83,0.0,44541.08,0.0,0.0,17963400.0,High
525600,ARIA AT MITCHELL MANOR,WI,45.527472527472526,1786967.0,182,2487.2,0.0,6774.2,0.0,16401.4,0.0,25662.800000000003,0.0,0.0,17869670.0,High
435048,AVANTARA GROTON,SD,36.67032967032967,1784692.0,455,8583.75,0.0,5835.0,0.0,40877.5,0.0,55296.25,0.0,0.0,17846920.0,High
505128,SEQUIM HEALTH & REHABILITATION,WA,74.86813186813187,17185532.0,364,10194.36,0.0,19850.48,648.96,52310.12,145.08,82354.96,794.0400000000001,0.9641677926866823,17824212.891525865,High
375527,GARLAND ROAD NURSING & REHAB CENTER,OK,91.45054945054945,1774500.0,182,360.84,0.0,11847.6,0.0,28487.6,0.0,40696.04,0.0,0.0,17745000.0,High
455573,TEXOMA HEALTHCARE CENTER,TX,104.07692307692308,1774500.0,182,7820.6,0.0,14339.92,0.0,18404.08,0.0,40564.600000000006,0.0,0.0,17745000.0,High
155790,BRIDGEWATER HEALTHCARE CENTER,IN,94.96703296703296,1774500.0,182,8636.5,0.0,12416.5,0.0,28382.0,0.0,49435.0,0.0,0.0,17745000.0,High
165593,SCOTTISH RITE PARK INC,IA,26.934065934065934,1767675.0,364,8923.0,0.0,3674.28,0.0,20817.8,0.0,33415.08,0.0,0.0,17676750.0,High
245518,ST THERESE HOME,MN,152.46153846153845,1765400.0,91,13469.75,0.0,11473.0,0.0,33349.25,0.0,58292.0,0.0,0.0,17654000.0,High
185087,TWIN RIVERS NURSING AND REHABILITATION CENTER,KY,91.84615384615384,1748110.0,182,8730.8,0.0,6165.4,0.0,29349.2,0.0,44245.4,0.0,0.0,17481100.0,High
105282,EDEN SPRINGS NURSING AND REHAB CENTER,FL,106.65934065934066,1747746.0,364,19927.0,0.0,32682.0,0.0,96819.0,0.0,149428.0,0.0,0.0,17477460.0,High
455968,GRAHAM OAKS CARE CENTER,TX,72.78021978021978,1742650.0,182,1587.08,0.0,11582.86,0.0,11908.82,0.0,25078.760000000002,0.0,0.0,17426500.0,High
185257,GREEN RIVER TRAILS,KY,96.83516483516483,1738555.0,91,2730.5,0.0,4760.25,0.0,15606.5,0.0,23097.25,0.0,0.0,17385550.0,High
515184,PINE VIEW NURSING AND REHABILITATION CENTER,WV,45.61538461538461,1732822.0,182,3732.28,0.0,6592.1,0.0,12950.52,0.0,23274.9,0.0,0.0,17328220.0,High
175124,"LAKEPOINT EL DORADO, LLC",KS,50.94505494505494,1711255.0,182,3749.2,0.0,5745.2,0.0,13173.6,0.0,22668.0,0.0,0.0,17112550.0,High
065229,DESERT WILLOW HEALTH AND REHABILITATION CENTER,CO,72.93406593406593,1707979.0,91,5210.21,0.0,1756.39,0.0,13226.36,0.0,20192.96,0.0,0.0,17079790.0,High
275093,ST LUKE COMMUNITY NURSING HOME,MT,35.65934065934066,1700244.0,182,5099.0,0.0,3239.5,0.0,16039.0,0.0,24377.5,0.0,0.0,17002440.0,High
465095,ST JOSEPH VILLA,UT,177.13186813186815,1695512.0,91,9370.21,0.0,5129.71,0.0,24929.59,0.0,39429.509999999995,0.0,0.0,16955120.0,High
345119,NORTHCHASE NURSING AND REHABILITATION CENTER,NC,128.8131868131868,1679860.0,182,8317.64,0.0,26195.12,0.0,39273.22,0.0,73785.98,0.0,0.0,16798600.0,High
055119,WEST PICO TERRACE HEALTHCARE & WELLNESS CENTRE LP,CA,45.02197802197802,1669486.0,182,1697.68,0.0,8717.1,0.0,18648.52,0.0,29063.300000000003,0.0,0.0,16694860.0,High
455969,PATRIOT HEIGHTS HEALTH CARE CENTER,TX,43.8021978021978,1650194.0,182,808.02,0.0,8349.84,0.0,11522.16,0.0,20680.02,0.0,0.0,16501940.0,High
255261,THE OAKS REHABILITATION AND HEALTHCARE CENTER,MS,73.93406593406593,1643005.0,182,5044.64,0.0,13099.34,0.0,25460.64,0.0,43604.619999999995,0.0,0.0,16430050.0,High
525596,HALES CORNERS CARE CTR,WI,49.92307692307692,1631994.0,91,3723.5,0.0,2302.42,0.0,7403.47,0.0,13429.39,0.0,0.0,16319940.0,High
065077,ENGLEWOOD POST ACUTE AND REHABILITATION,CO,75.15384615384616,1610336.0,91,4776.87,0.0,2403.9,0.0,11853.8,0.0,19034.57,0.0,0.0,16103360.0,High
255105,DIVERSICARE OF TUPELO,MS,95.71428571428571,1609335.0,91,2169.77,0.0,7570.32,0.0,17975.74,0.0,27715.83,0.0,0.0,16093350.0,High
275129,IMMANUEL SKILLED CARE CENTER,MT,108.13186813186813,1596686.0,273,15410.52,0.0,27494.91,0.0,64162.38,0.0,107067.81,0.0,0.0,15966860.0,High
